"","state_fips","year","prop_gov","state_name","prop_US_house","prop_US_sen","state_house_all","p_comp_elections_state_house","p_third_party_state_house","state_house_uncontested","p_total_uncontested_state_house","party_diff_uncontested_state_house","state_house_contested","state_sen_all","p_comp_elections_state_sen","p_third_party_state_sen","state_sen_uncontested","p_total_uncontested_state_sen","party_diff_uncontested_state_sen","state_sen_contested","party","prop_pres","party_strength","party_strength_nogov","party_strength2","party_strength_nogov2","party_strength_smoothed"
"146",10,1988,0.2927,"Delaware",0.675166406,0.379386676,0.455017516,0.272727273,0.003922744,0.166666667,0.287878788,0.045454545,0.447295696,0.486499481,0.388888889,0.002287851,0.111111111,0.222222222,0,0.539414867,"Dem",0.437588104,0.322942920197187,0.367414851866827,0.322942920197187,0.367414851866827,0.408519727310574
"147",10,1990,0.2927,"Delaware",0.667049125,0.636258114,0.474706102,0.258064516,0.001111709,0.177419355,0.338709677,0.016129032,0.460526851,0.612074468,0.421052632,0.012221029,0.105263158,0.157894737,0.052631579,0.566422954,"Dem",0.437588104,0.28436514917046,0.317841979493166,0.28436514917046,0.317841979493166,0.352542990154729
"148",10,1992,0.6641001,"Delaware",0.434166596,0.636258114,0.469794208,0.361111111,0.006078778,0.069444444,0.180555556,-0.041666667,0.513857698,0.672801636,0.323529412,0.001969609,0.264705882,0.264705882,0.264705882,0.517004201,"Dem",0.551979927,0.450793747916357,0.404160180188905,0.450793747916357,0.404160180188905,0.343737439701888
"149",10,1994,0.6641001,"Delaware",0.27297115,0.432177656,0.447350715,0.1875,0.014708779,0.140625,0.28125,0,0.391695035,0.474504562,0.421052632,0.018183664,0.052631579,0.105263158,0,0.48668994,"Dem",0.551979927,0.217330707986864,0.188960149919714,0.217330707986864,0.188960149919714,0.339600171108148
"150",10,1996,0.695,"Delaware",0.283029729,0.611580725,0.423993258,0.315789474,0.030696888,0.039473684,0.118421053,-0.039473684,0.452022184,0.572725343,0.380952381,0.016827193,0.047619048,0.047619048,0.047619048,0.585775159,"Dem",0.586236566,0.452954628556967,0.429893853376494,0.452954628556967,0.429893853376494,0.261240260956748
"151",10,1998,0.695,"Delaware",0.324083111,0.611580725,0.37555313,0.209677419,0.021606696,0.096774194,0.35483871,-0.161290323,0.488686478,0.472387019,0.470588235,0.015350763,0.117647059,0.176470588,0.058823529,0.514004454,"Dem",0.586236566,0.44406510523863,0.408122583449377,0.44406510523863,0.408122583449377,0.423362472398359
"152",10,2000,0.5985,"Delaware",0.312983116,0.559599577,0.459960273,0.212121212,0.003460601,0.106060606,0.257575758,-0.045454545,0.47636155,0.685778753,0.578947368,0.001743577,0.210526316,0.210526316,0.210526316,0.56092412,"Dem",0.567400648,0.506003407469461,0.495772516733415,0.506003407469461,0.495772516733415,0.434417563434589
"153",10,2002,0.5985,"Delaware",0.270419651,0.587938934,0.388885387,0.246575342,0.010139866,0.095890411,0.260273973,-0.068493151,0.442656206,0.541185419,0.361111111,0.003944106,0.166666667,0.25,0.083333333,0.52839816,"Dem",0.567400648,0.31459167720442,0.311599322000906,0.31459167720442,0.311599322000906,0.440520558313662
"154",10,2004,0.5263,"Delaware",0.300590855,0.587938934,0.447541009,0.287878788,0.0043677,0.136363636,0.287878788,-0.015151515,0.455681802,0.478118486,0.4375,0.002535517,0.1875,0.3125,0.0625,0.444478128,"Dem",0.538315062,0.409338227782116,0.406310313749687,0.409338227782116,0.406310313749687,0.340012619525541
"155",10,2006,0.5263,"Delaware",0.404059438,0.709805619,0.502169174,0.382352941,0.005284441,0.132352941,0.235294118,0.029411765,0.503859384,0.717681481,0.210526316,0.042951466,0.210526316,0.263157895,0.157894737,0.626023492,"Dem",0.538315062,0.508443256884575,0.508537359193178,0.508443256884575,0.508537359193178,0.436978427382734
"156",10,2008,0.6781,"Delaware",0.383464573,0.646865126,0.571288769,0.407407407,0.007392001,0.086419753,0.148148148,0.024691358,0.544835094,0.651115142,0.625,5.93e-05,0.25,0.25,0.25,0.515412443,"Dem",0.626381386,0.571567038305459,0.570435602965126,0.571567038305459,0.570435602965126,0.527106832324762
"157",10,2010,0.6781,"Delaware",0.58044049,0.585770791,0.524675479,0.37037037,0.01926816,0.061728395,0.12345679,0,0.546103939,0.601557213,0.277777778,0.002010697,0.166666667,0.277777778,0.055555556,0.576372244,"Dem",0.626381386,0.791485792288976,0.755061323796201,0.791485792288976,0.755061323796201,0.625823319214448
"158",10,2012,0.708062886,"Delaware",0.658255419,0.696417092,0.628168621,0.289855072,0.013143357,0.173913043,0.231884058,0.115942029,0.549224965,0.638535944,0.390243902,0.029639636,0.146341463,0.170731707,0.12195122,0.520690286,"Dem",0.594469549,0.779218666459175,0.743156363543795,0.779218666459175,0.743156363543795,0.751489835720479
"159",10,2014,0.708062886,"Delaware",0.617144116,0.569357411,0.559756696,0.277777778,0.014793149,0.166666667,0.222222222,0.111111111,0.516279606,0.525373442,0.333333333,0.026197123,0.095238095,0.095238095,0.095238095,0.48215771,"Dem",0.594469549,0.8021929607337,0.737778924390687,0.8021929607337,0.737778924390687,0.741543131797863
"160",10,2016,0.598194848,"Delaware",0.57546168,0.569357411,0.601358145,0.092307692,0.014009755,0.246153846,0.307692308,0.184615385,0.482112313,0.524212796,0.611111111,0.004468457,0.166666667,0.277777778,0.055555556,0.479674446,"Dem",0.559986214,0.633425155557631,0.620524619685519,0.633425155557631,0.620524619685519,0.702602632979136
"161",12,1978,0.5559,"Florida",0.634782728,0.629773739,0.64108459,0.349462366,0.003121299,0.26344086,0.295698925,0.231182796,0.541961701,0.650589776,0.424242424,6.37e-06,0.212121212,0.212121212,0.212121212,0.565137854,"Dem",0.526802019,0.462370761431617,0.539917597214634,0.462370761431617,0.539917597214634,0.539917597214634
"162",12,1980,0.5559,"Florida",0.558055962,0.483410523,0.564886572,0.339393939,0.000452781,0.357575758,0.454545455,0.260606061,0.490166973,0.58674126,0.5,4.45e-06,0.15625,0.25,0.0625,0.519668531,"Dem",0.409492371,0.372928585875923,0.366553830809389,0.372928585875923,0.366553830809389,0.48790846729306
"163",12,1982,0.647,"Florida",0.601466609,0.617289428,0.60902536,0.381188119,0.003103578,0.198019802,0.222772277,0.173267327,0.52759815,0.647111319,0.426229508,9.83e-06,0.278688525,0.31147541,0.245901639,0.546006124,"Dem",0.409492371,0.477016691317253,0.463507935067644,0.477016691317253,0.463507935067644,0.395640062086866
"164",12,1984,0.647,"Florida",0.526578457,0.617289428,0.529876541,0.284090909,0.000653375,0.272727273,0.369318182,0.176136364,0.490685751,0.477109292,0.142857143,6.24e-06,0.357142857,0.428571429,0.285714286,0.473955867,"Dem",0.346675868,0.393988217399995,0.394752125603216,0.393988217399995,0.394752125603216,0.442881192228316
"165",12,1986,0.4544,"Florida",0.547204328,0.547401557,0.565658815,0.3,0.004367149,0.194736842,0.294736842,0.094736842,0.522319633,0.557228443,0.5,9.1e-06,0.15625,0.25,0.0625,0.48591965,"Dem",0.346675868,0.31088327645541,0.340122447673367,0.31088327645541,0.340122447673367,0.378363222224261
"166",12,1988,0.4544,"Florida",0.512934016,0.495756982,0.515171604,0.25433526,0.000375345,0.231213873,0.393063584,0.069364162,0.515212331,0.479443532,0.153846154,5.1e-06,0.230769231,0.538461538,-0.076923077,0.555158029,"Dem",0.387479284,0.372886170274731,0.375761977366991,0.372886170274731,0.375761977366991,0.350814306581454
"167",12,1990,0.5652,"Florida",0.452350754,0.495756982,0.517460535,0.375690608,2.45e-05,0.215469613,0.325966851,0.104972376,0.520105408,0.544564185,0.647058824,9.63e-06,0.088235294,0.176470588,0,0.516987367,"Dem",0.387479284,0.217820783489202,0.191610277004811,0.217820783489202,0.191610277004811,0.320516467258337
"168",12,1992,0.5652,"Florida",0.456816444,0.654074812,0.516521601,0.404145078,0.011367867,0.14507772,0.264248705,0.025906736,0.52026557,0.502875296,0.515151515,0.017926401,0.181818182,0.227272727,0.136363636,0.458673439,"Dem",0.488152166,0.338511927350161,0.308236245987435,0.338511927350161,0.308236245987435,0.226598067699598
"169",12,1994,0.5076,"Florida",0.360640471,0.294847236,0.485580486,0.407821229,0.009389284,0.17877095,0.357541899,0,0.487821256,0.431060302,0.25,6.72e-06,0.1875,0.25,0.125,0.429065612,"Dem",0.488152166,0.241737477183777,0.238634679220668,0.241737477183777,0.238634679220668,0.287355775957405
"170",12,1996,0.5076,"Florida",0.421367766,0.294847236,0.495663343,0.357541899,1.59e-05,0.162011173,0.340782123,-0.016759777,0.502131158,0.501949328,0.333333333,4.89e-06,0.1,0.333333333,-0.133333333,0.483077756,"Dem",0.531549612,0.260826773524188,0.255678819765351,0.260826773524188,0.255678819765351,0.243747921384073
"171",12,1998,0.4473,"Florida",0.431576505,0.624693795,0.503114557,0.242424242,1.88e-05,0.16969697,0.454545455,-0.115151515,0.497882585,0.501984292,0.148148148,6.99e-06,0.222222222,0.481481481,-0.037037037,0.53872767,"Dem",0.531549612,0.42867040540764,0.419908217939816,0.42867040540764,0.419908217939816,0.30494763921769
"172",12,2000,0.4473,"Florida",0.409334291,0.524947079,0.431944021,0.43814433,0.004242455,0.103092784,0.257731959,-0.051546392,0.480274203,0.441642242,0.375,0.015309605,0.0625,0.28125,-0.15625,0.531376825,"Dem",0.499953906,0.384370868193151,0.381009026568819,0.384370868193151,0.381009026568819,0.408238460528517
"173",12,2002,0.4352,"Florida",0.400606275,0.524947079,0.333772547,0.171875,0.091345044,0.06640625,0.140625,-0.0078125,0.468662135,0.42437262,0.206349206,0.005087525,0.158730159,0.492063492,-0.174603175,0.475393593,"Dem",0.499953906,0.244043176120717,0.243935689768248,0.244043176120717,0.243935689768248,0.339887025528648
"174",12,2004,0.4352,"Florida",0.399950121,0.494309358,0.402274117,0.217647059,0.031367851,0.158823529,0.435294118,-0.117647059,0.427469347,0.346382614,0,0.031987639,0.185185185,0.481481481,-0.111111111,0.470434587,"Dem",0.474763204,0.276764204557756,0.277055579347442,0.276764204557756,0.277055579347442,0.253871656642006
"175",12,2006,0.4636,"Florida",0.51386363,0.612835949,0.456615963,0.341968912,0.006296942,0.150259067,0.430051813,-0.129533679,0.490182815,0.449253124,0.25,0.04487535,0.166666667,0.472222222,-0.138888889,0.450998893,"Dem",0.474763204,0.240255133412623,0.242426370689794,0.240255133412623,0.242426370689794,0.266666816750147
"176",12,2008,0.4636,"Florida",0.50904066,0.612835949,0.437521147,0.421052632,0.020764782,0.136842105,0.310526316,-0.036842105,0.462570833,0.489579689,0.382352941,0.030292859,0.117647059,0.235294118,0,0.451411495,"Dem",0.5141966,0.367835562240909,0.3719492346386,0.367835562240909,0.3719492346386,0.281283229874436
"177",12,2010,0.4941,"Florida",0.36887709,0.292332131,0.390251916,0.203539823,0.044451447,0.097345133,0.238938053,-0.044247788,0.435103337,0.338002918,0.051282051,0.037207889,0.076923077,0.435897436,-0.282051282,0.48058554,"Dem",0.5141966,0.32131226765822,0.292326601294077,0.32131226765822,0.292326601294077,0.348062444635243
"178",12,2012,0.4941,"Florida",0.471737104,0.566726487,0.424303649,0.33,0.043692844,0.12,0.375,-0.135,0.520450415,0.467895654,0.356164384,0.014948293,0.054794521,0.219178082,-0.109589041,0.52608728,"Dem",0.504422521,0.44515299558855,0.458401154161452,0.44515299558855,0.458401154161452,0.34214896715429
"179",12,2014,0.494340022,"Florida",0.418055898,0.566726487,0.390774858,0.272727273,0.033303485,0.121212121,0.424242424,-0.181818182,0.434600944,0.366330858,0.101265823,0.049782018,0.050632911,0.417721519,-0.316455696,0.401878263,"Dem",0.504422521,0.348332203879245,0.315347147268219,0.348332203879245,0.315347147268219,0.415484952093482
"180",12,2016,0.494340022,"Florida",0.472901407,0.460194217,0.410646154,0.386138614,0.02486866,0.148514851,0.336633663,-0.03960396,0.450492415,0.412426769,0.356164384,0.027250511,0.123287671,0.397260274,-0.150684932,0.495586514,"Dem",0.493811645,0.399052339113203,0.410003066352394,0.399052339113203,0.410003066352394,0.343743922993472
"181",13,1978,0.8066,"Georgia",0.802380924,0.831338897,0.900071033,0.076363636,0.005417841,0.672727273,0.738181818,0.607272727,0.560025361,0.931556267,0,0.014923185,0.803738318,0.822429907,0.785046729,0.595388269,"Dem",0.669382949,0.936945314232127,1,0.936945314232127,1,1
"182",13,1980,0.8066,"Georgia",0.718631386,0.491282917,0.808873812,0.110726644,0.000281171,0.605536332,0.685121107,0.525951557,0.563035603,0.871896185,0.050420168,0.000186829,0.655462185,0.697478992,0.613445378,0.626088241,"Dem",0.576563158,0.840401418707338,0.759099624995467,0.840401418707338,0.759099624995467,0.92772988749864
"183",13,1982,0.6282,"Georgia",0.748454472,0.491282917,0.835856673,0.156862745,0.002746,0.560784314,0.603921569,0.517647059,0.57497842,0.874648562,0.075,0.007348888,0.5125,0.55,0.475,0.688757235,"Dem",0.576563158,0.764205121064453,0.75103347772746,0.764205121064453,0.75103347772746,0.756679780815065
"184",13,1984,0.6282,"Georgia",0.717164697,0.799443288,0.76498201,0.172413793,0.000134309,0.556034483,0.650862069,0.461206897,0.560214617,0.810117999,0.108433735,7.05e-05,0.578313253,0.686746988,0.469879518,0.562117631,"Dem",0.398021799,0.700170400163337,0.705033891297786,0.700170400163337,0.705033891297786,0.737233601798558
"185",13,1986,0.7051,"Georgia",0.727821749,0.509170185,0.749071312,0.193675889,0.00025433,0.509881423,0.616600791,0.403162055,0.567292207,0.782589254,0.097560976,7.47e-05,0.414634146,0.56097561,0.268292683,0.583485516,"Dem",0.398021799,0.658950553223319,0.644448415231079,0.658950553223319,0.644448415231079,0.686858248477774
"186",13,1988,0.7051,"Georgia",0.667007344,0.509170185,0.665451779,0.212389381,0.000118656,0.508849558,0.584070796,0.433628319,0.514048505,0.743369233,0.213333333,4.16e-05,0.44,0.493333333,0.386666667,0.514822915,"Dem",0.397963837,0.710906288069822,0.663070702174651,0.710906288069822,0.663070702174651,0.650035101314151
"187",13,1990,0.5429,"Georgia",0.613342384,1,0.621817795,0.204255319,0.010069159,0.459574468,0.536170213,0.382978723,0.555043974,0.669061992,0.24,5.18e-05,0.413333333,0.493333333,0.333333333,0.577537405,"Dem",0.397963837,0.708860673845981,0.71089187559136,0.708860673845981,0.71089187559136,0.677417054199664
"188",13,1992,0.5429,"Georgia",0.548692984,0.502750103,0.626650492,0.277310924,0.003688041,0.407563025,0.521008403,0.294117647,0.504850981,0.59645697,0.411764706,0.001411113,0.258823529,0.341176471,0.176470588,0.556933378,"Dem",0.503421285,0.531500995385416,0.520820756544113,0.531500995385416,0.520820756544113,0.653870539877186
"189",13,1994,0.5105,"Georgia",0.454781357,0.502750103,0.542548919,0.260162602,0.00614926,0.317073171,0.463414634,0.170731707,0.511613881,0.552681234,0.176470588,4.88e-05,0.441176471,0.647058824,0.235294118,0.501425922,"Dem",0.503421285,0.480345468695487,0.482828132548669,0.480345468695487,0.482828132548669,0.509422969345479
"190",13,1996,0.5105,"Georgia",0.467454672,0.506892682,0.488523808,0.224806202,0.007110545,0.240310078,0.395348837,0.085271318,0.517208821,0.481683052,0.30952381,3.1e-05,0.178571429,0.333333333,0.023809524,0.554689054,"Dem",0.493677308,0.483288350178444,0.47928012185166,0.483288350178444,0.47928012185166,0.481763729339566
"191",13,1998,0.5436,"Georgia",0.362810908,0.462981542,0.466731419,0.245059289,0.000125992,0.221343874,0.43083004,0.011857708,0.544874716,0.494092686,0.144578313,3.75e-05,0.204819277,0.34939759,0.060240964,0.528954397,"Dem",0.493677308,0.459199609926325,0.441302641193917,0.459199609926325,0.441302641193917,0.467886877654337
"192",13,2000,0.5436,"Georgia",0.379935707,0.6055717,0.477288701,0.217573222,0.004150026,0.322175732,0.514644351,0.129707113,0.486153432,0.449963593,0.243902439,2.83e-05,0.195121951,0.365853659,0.024390244,0.530517045,"Dem",0.440162464,0.475829123738964,0.468080723010671,0.475829123738964,0.468080723010671,0.449336065738943
"193",13,2002,0.4736,"Georgia",0.42435134,0.465332917,0.51026823,0.31640625,0.012356632,0.2265625,0.41015625,0.04296875,0.520855567,0.45113745,0.428571429,0.004840108,0.166666667,0.333333333,0,0.501645828,"Dem",0.440162464,0.348088033023941,0.347430101248935,0.348088033023941,0.347430101248935,0.43188553648215
"194",13,2004,0.4736,"Georgia",0.385339411,0.40854509,0.433841044,0.233463035,0.007313428,0.190661479,0.412451362,-0.031128405,0.480109235,0.422874475,0.247191011,1.93e-05,0.112359551,0.258426966,-0.033707865,0.465663922,"Dem",0.416457673,0.334071840575377,0.332909054443456,0.334071840575377,0.332909054443456,0.343073787207291
"195",13,2006,0.3974,"Georgia",0.450269081,0.40854509,0.403500935,0.155172414,0.00615718,0.254310345,0.556034483,-0.047413793,0.429097151,0.396488797,0.153846154,3.07e-05,0.179487179,0.435897436,-0.076923077,0.4635178,"Dem",0.416457673,0.168333472989249,0.175113988577962,0.168333472989249,0.175113988577962,0.285570534683808
"196",13,2008,0.3974,"Georgia",0.508419573,0.462879132,0.404624686,0.182648402,0.00537084,0.273972603,0.643835616,-0.095890411,0.461692213,0.430094835,0.054054054,1.72e-05,0.22972973,0.513513514,-0.054054054,0.454636029,"Dem",0.473720363,0.295388128913196,0.301219066329682,0.295388128913196,0.301219066329682,0.212945511903478
"197",13,2010,0.4477,"Georgia",0.380940324,0.400783456,0.41147316,0.112033195,0.005521701,0.244813278,0.506224066,-0.01659751,0.384233198,0.374058639,0.075949367,0.002384101,0.151898734,0.417721519,-0.113924051,0.435399309,"Dem",0.473720363,0.322676377601833,0.304417641572804,0.322676377601833,0.304417641572804,0.302178638902618
"198",13,2012,0.4477,"Georgia",0.407791291,0.400783456,0.370696802,0.126126126,0.004902731,0.211711712,0.621621622,-0.198198198,0.448672667,0.372891583,0.059701493,1.74e-05,0.223880597,0.641791045,-0.194029851,0.456799954,"Dem",0.460433509,0.246156450577058,0.268353675348725,0.246156450577058,0.268353675348725,0.29359845170558
"199",13,2014,0.459750903,"Georgia",0.414828512,0.460840629,0.347997588,0.095860566,0.00516697,0.178649237,0.62745098,-0.270152505,0.40023841,0.3643934,0,2.66e-05,0.160142349,0.59430605,-0.274021352,0.364801728,"Dem",0.460433509,0.241789726218584,0.211288818991958,0.241789726218584,0.211288818991958,0.251234218441694
"200",13,2016,0.459750903,"Georgia",0.397368849,0.42824583,0.356386439,0.132075472,0.003625586,0.240566038,0.698113208,-0.216981132,0.468606863,0.359294282,0.115942029,1.59e-05,0.202898551,0.623188406,-0.217391304,0.483257393,"Dem",0.473388274,0.287228289747862,0.305622352380956,0.287228289747862,0.305622352380956,0.239588879008657
"201",15,1978,0.5518,"Hawaii",0.834697581,0.569433286,0.7353152,0.17721519,6.41e-05,0.17721519,0.17721519,0.17721519,0.638406112,0.690980553,0.384615385,1.24e-05,0.128205128,0.128205128,0.128205128,0.625358528,"Dem",0.512826312,0.551010895678624,0.657029118896137,0.551010895678624,0.657029118896137,0.657029118896137
"202",15,1980,0.5518,"Hawaii",0.923641505,0.808800481,0.737995848,0.191176471,0.009290446,0.352941176,0.382352941,0.323529412,0.64260676,0.674339858,0.35,0.007254256,0.2,0.2,0.2,0.531823665,"Dem",0.510840592,0.749377826635744,0.738423770929593,0.749377826635744,0.738423770929593,0.681447514506173
"203",15,1982,0.6338,"Hawaii",1,0.824946127,0.705714694,0.224719101,0.021038673,0.191011236,0.202247191,0.179775281,0.615975476,0.784598793,0.318181818,0.014006218,0.272727273,0.272727273,0.272727273,0.638163169,"Dem",0.510840592,0.802420441760123,0.789087954529883,0.802420441760123,0.789087954529883,0.75362302600968
"204",15,1984,0.6338,"Hawaii",0.848403511,0.824946127,0.685266474,0.271604938,0.000171795,0.234567901,0.259259259,0.209876543,0.580320159,0.60969021,0.272727273,8.02e-05,0.136363636,0.181818182,0.090909091,0.588013966,"Dem",0.442962758,0.68215454946173,0.687741537566325,0.68215454946173,0.687741537566325,0.758684029440815
"205",15,1986,0.5197,"Hawaii",0.580505987,0.735672771,0.654730436,0.188235294,0.000174042,0.152941176,0.2,0.105882353,0.626071447,0.727713753,0.5,8.46e-05,0.2,0.2,0.2,0.62108585,"Dem",0.442962758,0.623096438441331,0.64958027391535,0.623096438441331,0.64958027391535,0.676293158471033
"206",15,1988,0.5197,"Hawaii",0.695488675,0.787294239,0.731986821,0.172839506,0.000600759,0.24691358,0.271604938,0.222222222,0.646845247,0.743978262,0.181818182,7.5e-05,0.181818182,0.181818182,0.181818182,0.648993115,"Dem",0.54806276,0.983639733267043,1,0.983639733267043,1,0.754706191740745
"207",15,1990,0.6078,"Hawaii",0.647232621,0.547731233,0.599525783,0.272727273,0.002016556,0.337662338,0.337662338,0.337662338,0.603367997,0.631393166,0.117647059,4.62e-05,0.411764706,0.411764706,0.411764706,0.6285131,"Dem",0.54806276,0.836943920888951,0.83329164118558,0.836943920888951,0.83329164118558,0.949987492355674
"208",15,1992,0.6078,"Hawaii",0.761572404,0.68017662,0.640460552,0.195652174,0.037246345,0.163043478,0.163043478,0.163043478,0.628269964,0.624369514,0.296296296,0.014765075,0.074074074,0.074074074,0.074074074,0.61385734,"Dem",0.567199777,0.80165146842744,0.785589283045301,0.80165146842744,0.785589283045301,0.818980933743496
"209",15,1994,0.5557,"Hawaii",0.647138019,0.747977425,0.634629163,0.2,0.0441125,0.126315789,0.136842105,0.115789474,0.618418363,0.65996436,0.2,6.49e-05,0.2,0.2,0.2,0.676766537,"Dem",0.567199777,0.812702030194468,0.817657299181555,0.812702030194468,0.817657299181555,0.795209687886177
"210",15,1996,0.5557,"Hawaii",0.590638303,0.747977425,0.560803561,0.301075269,0.009481129,0.129032258,0.129032258,0.129032258,0.571049605,0.644204511,0.173913043,0.026945667,0.130434783,0.130434783,0.130434783,0.635538682,"Dem",0.642761518,0.870842332568369,0.863380448975113,0.870842332568369,0.863380448975113,0.831374244119622
"211",15,1998,0.5065,"Hawaii",0.686206035,0.81625826,0.605170056,0.308411215,0.011617084,0,0,0,0.607684492,0.759522257,0.269230769,0.049289327,0,0,0,0.667487852,"Dem",0.642761518,0.836898686328102,0.828831259772161,0.836898686328102,0.828831259772161,0.853015692214227
"212",15,2000,0.5065,"Hawaii",0.66624833,0.747850653,0.572525768,0.5,0.026541348,0.095744681,0.138297872,0.053191489,0.563024279,0.546321632,0.36,0.002790699,0.08,0.08,0.08,0.55380845,"Dem",0.598272963,0.69435342884921,0.690694877193443,0.69435342884921,0.690694877193443,0.787390344998546
"213",15,2002,0.477,"Hawaii",0.665671548,0.747850653,0.56392315,0.323232323,0.026566126,0.050505051,0.080808081,0.02020202,0.570566426,0.576071661,0.238095238,0.01217481,0.238095238,0.238095238,0.238095238,0.586364181,"Dem",0.598272963,0.721637567043341,0.721269547033486,0.721637567043341,0.721269547033486,0.699867278145456
"214",15,2004,0.477,"Hawaii",0.638232434,0.782505533,0.578157519,0.39,0.001578179,0.02,0.03,0.01,0.588893464,0.609619415,0.380952381,0.003820513,0.19047619,0.19047619,0.19047619,0.612484755,"Dem",0.54404448,0.780767415176169,0.780244198994422,0.780767415176169,0.780244198994422,0.738961942621766
"215",15,2006,0.3611,"Hawaii",0.650433208,0.625187634,0.660412411,0.252525253,0.005242225,0.04040404,0.060606061,0.02020202,0.657503987,0.598450237,0.2,5.32e-05,0.25,0.3,0.2,0.603903828,"Dem",0.54404448,0.665371984233543,0.680982755508278,0.665371984233543,0.680982755508278,0.750465765948579
"216",15,2008,0.3611,"Hawaii",0.794929639,0.625187634,0.63335097,0.282051282,9.02e-05,0.282051282,0.307692308,0.256410256,0.635856933,0.704551082,0.210526316,0.021792052,0.263157895,0.263157895,0.263157895,0.655750033,"Dem",0.729937259,0.942061611431659,0.947456099896979,0.942061611431659,0.947456099896979,0.760924758824888
"217",15,2010,0.5861,"Hawaii",0.636831788,0.77618593,0.663096979,0.265306122,0.005119543,0.010204082,0.040816327,-0.020408163,0.660096115,0.670115381,0.16,6.73e-05,0.04,0.04,0.04,0.677653487,"Dem",0.729937259,1,1,1,1,0.963219269927885
"218",15,2012,0.5861,"Hawaii",0.674512885,0.626015429,0.674553684,0.117647059,0.014682461,0.2,0.223529412,0.176470588,0.672805403,0.704969382,0.097560976,0.016352702,0.219512195,0.219512195,0.219512195,0.703021144,"Dem",0.717038485,1,1,1,1,1
"219",15,2014,0.571526851,"Hawaii",0.662195767,0.715787062,0.740632263,0.13,0.040735682,0.12,0.12,0.12,0.616738957,0.822117212,0.28,0.081945707,0.12,0.12,0.12,0.639885513,"Dem",0.717038485,1,1,1,1,1
"220",15,2016,0.571526851,"Hawaii",0.786942231,0.767936442,0.673919971,0.093023256,0.049402235,0.23255814,0.26744186,0.197674419,0.646540231,0.780790074,0.086956522,0.053644574,0.217391304,0.217391304,0.217391304,0.691189421,"Dem",0.674413375,1,1,1,1,1
"221",16,1978,0.5976,"Idaho",0.413666429,0.315563974,0.397748789,0.437908497,0.038817952,0.045751634,0.169934641,-0.078431373,0.451117826,0.405951942,0.481481481,0.066606135,0.012345679,0.061728395,-0.037037037,0.45578672,"Dem",0.382670094,0.0303599371181551,0.0154629744842228,0.0303599371181551,0.0154629744842228,0.0154629744842228
"222",16,1980,0.5976,"Idaho",0.438593406,0.495080113,0.347315682,0.420168067,0.01058923,0.042016807,0.193277311,-0.109243697,0.425315097,0.439678592,0.537313433,0.005061708,0.029850746,0.089552239,-0.029850746,0.456767225,"Dem",0.274867732,0.10823019697762,0.0966137698282718,0.10823019697762,0.0966137698282718,0.0398082130874375
"223",16,1982,0.5064,"Idaho",0.470178673,0.495080113,0.376402394,0.49122807,0.009673117,0.061403509,0.245614035,-0.122807018,0.456453173,0.447348222,0.584615385,0.012084536,0.015384615,0.107692308,-0.076923077,0.486812509,"Dem",0.274867732,0.142684547869163,0.147341292812662,0.142684547869163,0.147341292812662,0.111832026723589
"224",16,1984,0.5064,"Idaho",0.406978955,0.264782439,0.338032189,0.255319149,0.006358378,0.04964539,0.212765957,-0.113475177,0.394933754,0.382118289,0.264705882,0.005297309,0.102941176,0.264705882,-0.058823529,0.399169169,"Dem",0.267244288,0.00373488903413132,0.0192631212521947,0.00373488903413132,0.0192631212521947,0.108917841344522
"225",16,1986,0.5047,"Idaho",0.44007798,0.484435533,0.393597298,0.4,0.007403284,0.084615385,0.307692308,-0.138461538,0.451218678,0.438625971,0.441176471,0.011366044,0.102941176,0.264705882,-0.058823529,0.488955614,"Dem",0.267244288,0.08005833095833,0.0920918311121472,0.08005833095833,0.0920918311121472,0.0411117342101805
"226",16,1988,0.5047,"Idaho",0.493574058,0.484435533,0.34175822,0.372262774,0.030304963,0.065693431,0.262773723,-0.131386861,0.444682167,0.418720826,0.405797101,0.014780288,0.101449275,0.275362319,-0.072463768,0.484727338,"Dem",0.367121771,0.164450383666236,0.143907870639764,0.164450383666236,0.143907870639764,0.107636642970432
"227",16,1990,0.6821,"Idaho",0.582050923,0.387087891,0.421645108,0.459854015,0.013460095,0.094890511,0.255474453,-0.065693431,0.465123702,0.463482326,0.379746835,0.020969698,0.025316456,0.113924051,-0.063291139,0.519329053,"Dem",0.367121771,0.124218398205282,0.0758837632393969,0.124218398205282,0.0758837632393969,0.123500638419654
"228",16,1992,0.6821,"Idaho",0.490808714,0.434763346,0.416992424,0.333333333,0.036541886,0.085470085,0.230769231,-0.05982906,0.427096616,0.413249579,0.344827586,0.048188748,0.068965517,0.24137931,-0.103448276,0.459041431,"Dem",0.40338517,0.0931029770692339,0.0256097522832946,0.0931029770692339,0.0256097522832946,0.0608015599525662
"229",16,1994,0.4563,"Idaho",0.350465423,0.434763346,0.278513173,0.352380952,0.012039881,0.038095238,0.361904762,-0.285714286,0.43268329,0.28551765,0.358490566,0.010950132,0.037735849,0.358490566,-0.283018868,0.468513416,"Dem",0.40338517,0,0,0,0,0.0179268265983063
